age,samp_no,chain_no,j,ar,N
0,415001,1,2007,0.2826086956521739,92
0,415001,1,2008,0.09090909090909091,66
0,415001,1,2009,0.34285714285714286,35
0,415001,1,2010,0,10
0,415001,1,2011,0,3
0,415001,2,2001,0.42857142857142855,21
0,415001,2,2002,0.3584905660377358,53
0,415001,2,2003,0.014925373134328358,67
0,415001,2,2004,0.18085106382978725,94
0,415001,2,2005,0.12037037037037036,108
0,415001,2,2006,0.22429906542056074,107
0,415001,2,2007,0.30434782608695654,92
0,415001,2,2008,0.045454545454545456,66
0,415001,2,2009,0.4,35
0,415001,2,2010,0,10
0,415001,2,2011,0.3333333333333333,3
0,415001,3,2001,0,21
0,415001,3,2002,0.5094339622641509,53
0,415001,3,2003,0.05970149253731343,67
0,415001,3,2004,0,94
0,415001,3,2005,0.05555555555555555,108
0,415001,3,2006,0.29906542056074764,107
0,415001,3,2007,0.2717391304347826,92
0,415001,3,2008,0.030303030303030304,66
0,415001,3,2009,0.37142857142857144,35
0,415001,3,2010,0.2,10
0,415001,3,2011,0,3
0,415001,4,2001,0,21
0,415001,4,2002,0.41509433962264153,53
0,415001,4,2003,0.11940298507462686,67
0,415001,4,2004,0.02127659574468085,94
0,415001,4,2005,0.17592592592592593,108
0,415001,4,2006,0.2616822429906542,107
0,415001,4,2007,0.2717391304347826,92
0,415001,4,2008,0.10606060606060606,66
0,415001,4,2009,0.2857142857142857,35
0,415001,4,2010,0.2,10
0,415001,4,2011,0,3
0,415001,5,2001,0.3333333333333333,21
0,415001,5,2002,0.32075471698113206,53
0,415001,5,2003,0,67
0,415001,5,2004,0,94
0,415001,5,2005,0.26851851851851855,108
0,415001,5,2006,0.2897196261682243,107
0,415001,5,2007,0.2391304347826087,92
0,415001,5,2008,0.13636363636363635,66
0,415001,5,2009,0.2571428571428571,35
0,415001,5,2010,0.2,10
0,415001,5,2011,0,3
0,420001,1,2001,0,21
0,420001,1,2002,0.5094339622641509,53
0,420001,1,2003,0,67
0,420001,1,2004,0.0425531914893617,94
0,420001,1,2005,0.16666666666666666,108
0,420001,1,2006,0.32710280373831774,107
0,420001,1,2007,0.31521739130434784,92
0,420001,1,2008,0,66
0,420001,1,2009,0.34285714285714286,35
0,420001,1,2010,0.1,10
0,420001,1,2011,0,3
0,420001,2,2001,0.047619047619047616,21
0,420001,2,2002,0.5094339622641509,53
0,420001,2,2003,0.05970149253731343,67
0,420001,2,2004,0,94
0,420001,2,2005,0.25,108
0,420001,2,2006,0.2336448598130841,107
0,420001,2,2007,0.34782608695652173,92
0,420001,2,2008,0.030303030303030304,66
0,420001,2,2009,0.3142857142857143,35
0,420001,2,2010,0,10
0,420001,2,2011,0,3
0,420001,3,2001,0,21
0,420001,3,2002,0.37735849056603776,53
0,420001,3,2003,0,67
0,420001,3,2004,0.010638297872340425,94
0,420001,3,2005,0.16666666666666666,108
0,420001,3,2006,0.32710280373831774,107
0,420001,3,2007,0.25,92
0,420001,3,2008,0.06060606060606061,66
0,420001,3,2009,0.3142857142857143,35
0,420001,3,2010,0.2,10
0,420001,3,2011,0,3
0,420001,4,2001,0.3333333333333333,21
0,420001,4,2002,0.33962264150943394,53
0,420001,4,2003,0.13432835820895522,67
0,420001,4,2004,0.0425531914893617,94
0,420001,4,2005,0,108
0,420001,4,2006,0.32710280373831774,107
0,420001,4,2007,0.358695652173913,92
0,420001,4,2008,0,66
0,420001,4,2009,0.2857142857142857,35
0,420001,4,2010,0.2,10
0,420001,4,2011,0,3
0,420001,5,2001,0,21
0,420001,5,2002,0.4339622641509434,53
0,420001,5,2003,0.19402985074626866,67
0,420001,5,2004,0.07446808510638298,94
0,420001,5,2005,0.037037037037037035,108
0,420001,5,2006,0.2897196261682243,107
0,420001,5,2007,0.16304347826086957,92
0,420001,5,2008,0.015151515151515152,66
0,420001,5,2009,0.45714285714285713,35
0,420001,5,2010,0,10
0,420001,5,2011,0,3
0,425001,1,2001,0.047619047619047616,21
0,425001,1,2002,0.4339622641509434,53
0,425001,1,2003,0.029850746268656716,67
0,425001,1,2004,0,94
0,425001,1,2005,0.10185185185185185,108
0,425001,1,2006,0.16822429906542055,107
0,425001,1,2007,0.2826086956521739,92
0,425001,1,2008,0.22727272727272727,66
0,425001,1,2009,0.17142857142857143,35
0,425001,1,2010,0,10
0,425001,1,2011,0,3
0,425001,2,2001,0,21
0,425001,2,2002,0.33962264150943394,53
0,425001,2,2003,0.029850746268656716,67
0,425001,2,2004,0.010638297872340425,94
0,425001,2,2005,0.1388888888888889,108
0,425001,2,2006,0.2616822429906542,107
0,425001,2,2007,0.30434782608695654,92
0,425001,2,2008,0.030303030303030304,66
0,425001,2,2009,0.5142857142857142,35
0,425001,2,2010,0,10
0,425001,2,2011,0,3
0,425001,3,2001,0.09523809523809523,21
0,425001,3,2002,0.37735849056603776,53
0,425001,3,2003,0.11940298507462686,67
0,425001,3,2004,0.1276595744680851,94
0,425001,3,2005,0.07407407407407407,108
0,425001,3,2006,0.2616822429906542,107
0,425001,3,2007,0.20652173913043478,92
0,425001,3,2008,0.07575757575757576,66
0,425001,3,2009,0.42857142857142855,35
0,425001,3,2010,0.1,10
0,425001,3,2011,0,3
0,425001,4,2001,0,21
0,425001,4,2002,0.5094339622641509,53
0,425001,4,2003,0.208955223880597,67
0,425001,4,2004,0.18085106382978725,94
0,425001,4,2005,0.25,108
0,425001,4,2006,0.29906542056074764,107
0,425001,4,2007,0.16304347826086957,92
0,425001,4,2008,0.12121212121212122,66
0,425001,4,2009,0.4,35
0,425001,4,2010,0,10
0,425001,4,2011,0,3
0,425001,5,2001,0.047619047619047616,21
0,425001,5,2002,0.32075471698113206,53
0,425001,5,2003,0.22388059701492538,67
0,425001,5,2004,0,94
0,425001,5,2005,0.09259259259259259,108
0,425001,5,2006,0.3177570093457944,107
0,425001,5,2007,0.25,92
0,425001,5,2008,0.2727272727272727,66
0,425001,5,2009,0.22857142857142856,35
0,425001,5,2010,0,10
0,425001,5,2011,0,3
0,430001,1,2001,0,21
0,430001,1,2002,0.33962264150943394,53
0,430001,1,2003,0.05970149253731343,67
0,430001,1,2004,0.0425531914893617,94
0,430001,1,2005,0.16666666666666666,108
0,430001,1,2006,0.205607476635514,107
0,430001,1,2007,0.2608695652173913,92
0,430001,1,2008,0.07575757575757576,66
0,430001,1,2009,0.37142857142857144,35
0,430001,1,2010,0,10
0,430001,1,2011,0,3
0,430001,2,2001,0.5714285714285714,21
0,430001,2,2002,0.16981132075471697,53
0,430001,2,2003,0.1044776119402985,67
0,430001,2,2004,0.11702127659574468,94
0,430001,2,2005,0.16666666666666666,108
0,430001,2,2006,0.2523364485981308,107
0,430001,2,2007,0.21739130434782608,92
0,430001,2,2008,0.015151515151515152,66
0,430001,2,2009,0.2571428571428571,35
0,430001,2,2010,0.2,10
0,430001,2,2011,0,3
0,430001,3,2001,0,21
0,430001,3,2002,0.5283018867924528,53
0,430001,3,2003,0,67
0,430001,3,2004,0.1276595744680851,94
0,430001,3,2005,0.1574074074074074,108
0,430001,3,2006,0.35514018691588783,107
0,430001,3,2007,0.16304347826086957,92
0,430001,3,2008,0.15151515151515152,66
0,430001,3,2009,0.2857142857142857,35
0,430001,3,2010,0,10
0,430001,3,2011,0,3
0,430001,4,2001,0.14285714285714285,21
0,430001,4,2002,0.24528301886792453,53
0,430001,4,2003,0.19402985074626866,67
0,430001,4,2004,0,94
0,430001,4,2005,0.19444444444444445,108
0,430001,4,2006,0.18691588785046728,107
0,430001,4,2007,0.2391304347826087,92
0,430001,4,2008,0.13636363636363635,66
0,430001,4,2009,0.4857142857142857,35
0,430001,4,2010,0,10
0,430001,4,2011,0.3333333333333333,3
0,430001,5,2001,0.2857142857142857,21
0,430001,5,2002,0.3018867924528302,53
0,430001,5,2003,0.07462686567164178,67
0,430001,5,2004,0.1702127659574468,94
0,430001,5,2005,0.1388888888888889,108
0,430001,5,2006,0.1588785046728972,107
0,430001,5,2007,0.32608695652173914,92
0,430001,5,2008,0.13636363636363635,66
0,430001,5,2009,0.4,35
0,430001,5,2010,0,10
0,430001,5,2011,0,3
0,435001,1,2001,0.19047619047619047,21
0,435001,1,2002,0.32075471698113206,53
0,435001,1,2003,0.014925373134328358,67
0,435001,1,2004,0.09574468085106383,94
0,435001,1,2005,0.018518518518518517,108
0,435001,1,2006,0.2803738317757009,107
0,435001,1,2007,0.2608695652173913,92
0,435001,1,2008,0.10606060606060606,66
0,435001,1,2009,0.2857142857142857,35
0,435001,1,2010,0.2,10
0,435001,1,2011,0,3
0,435001,2,2001,0,21
0,435001,2,2002,0.11320754716981132,53
0,435001,2,2003,0.23880597014925373,67
0,435001,2,2004,0.010638297872340425,94
0,435001,2,2005,0.2962962962962963,108
0,435001,2,2006,0.009345794392523364,107
0,435001,2,2007,0.2826086956521739,92
0,435001,2,2008,0.06060606060606061,66
0,435001,2,2009,0.42857142857142855,35
0,435001,2,2010,0,10
0,435001,2,2011,0,3
0,435001,3,2001,0,21
0,435001,3,2002,0.41509433962264153,53
0,435001,3,2003,0.3283582089552239,67
0,435001,3,2004,0,94
0,435001,3,2005,0.10185185185185185,108
0,435001,3,2006,0.308411214953271,107
0,435001,3,2007,0.32608695652173914,92
0,435001,3,2008,0.030303030303030304,66
0,435001,3,2009,0.42857142857142855,35
0,435001,3,2010,0,10
0,435001,3,2011,0,3
0,435001,4,2001,0.047619047619047616,21
0,435001,4,2002,0.49056603773584906,53
0,435001,4,2003,0.029850746268656716,67
0,435001,4,2004,0.010638297872340425,94
0,435001,4,2005,0.16666666666666666,108
0,435001,4,2006,0.2336448598130841,107
0,435001,4,2007,0.31521739130434784,92
0,435001,4,2008,0.09090909090909091,66
0,435001,4,2009,0.4,35
0,435001,4,2010,0,10
0,435001,4,2011,0,3
0,435001,5,2001,0.2857142857142857,21
0,435001,5,2002,0.20754716981132076,53
0,435001,5,2003,0.2835820895522388,67
0,435001,5,2004,0.05319148936170213,94
0,435001,5,2005,0.12037037037037036,108
0,435001,5,2006,0.2803738317757009,107
0,435001,5,2007,0.2608695652173913,92
0,435001,5,2008,0.030303030303030304,66
0,435001,5,2009,0.42857142857142855,35
0,435001,5,2010,0.2,10
0,435001,5,2011,0,3
0,440001,1,2001,0.2857142857142857,21
0,440001,1,2002,0.5471698113207547,53
0,440001,1,2003,0.029850746268656716,67
0,440001,1,2004,0,94
0,440001,1,2005,0.23148148148148148,108
0,440001,1,2006,0.14018691588785046,107
0,440001,1,2007,0.25,92
0,440001,1,2008,0.15151515151515152,66
0,440001,1,2009,0.42857142857142855,35
0,440001,1,2010,0.1,10
0,440001,1,2011,0,3
0,440001,2,2001,0,21
0,440001,2,2002,0.4339622641509434,53
0,440001,2,2003,0,67
0,440001,2,2004,0.010638297872340425,94
0,440001,2,2005,0.18518518518518517,108
0,440001,2,2006,0.3364485981308411,107
0,440001,2,2007,0.25,92
0,440001,2,2008,0,66
0,440001,2,2009,0.42857142857142855,35
0,440001,2,2010,0.1,10
0,440001,2,2011,0,3
0,440001,3,2001,0,21
0,440001,3,2002,0.5660377358490566,53
0,440001,3,2003,0.014925373134328358,67
0,440001,3,2004,0.11702127659574468,94
0,440001,3,2005,0.21296296296296297,108
0,440001,3,2006,0.2616822429906542,107
0,440001,3,2007,0.20652173913043478,92
0,440001,3,2008,0.22727272727272727,66
0,440001,3,2009,0.2,35
0,440001,3,2010,0.1,10
0,440001,3,2011,0,3
0,440001,4,2001,0.2857142857142857,21
0,440001,4,2002,0.1509433962264151,53
0,440001,4,2003,0.014925373134328358,67
0,440001,4,2004,0.18085106382978725,94
0,440001,4,2005,0.05555555555555555,108
0,440001,4,2006,0.29906542056074764,107
0,440001,4,2007,0.29347826086956524,92
0,440001,4,2008,0.07575757575757576,66
0,440001,4,2009,0.45714285714285713,35
0,440001,4,2010,0.1,10
0,440001,4,2011,0,3
0,440001,5,2001,0.2857142857142857,21
0,440001,5,2002,0.2641509433962264,53
0,440001,5,2003,0,67
0,440001,5,2004,0,94
0,440001,5,2005,0.24074074074074073,108
0,440001,5,2006,0.3177570093457944,107
0,440001,5,2007,0.08695652173913043,92
0,440001,5,2008,0.18181818181818182,66
0,440001,5,2009,0.3142857142857143,35
0,440001,5,2010,0,10
0,440001,5,2011,0,3
0,445001,1,2001,0,21
0,445001,1,2002,0.4339622641509434,53
0,445001,1,2003,0.13432835820895522,67
0,445001,1,2004,0.14893617021276595,94
0,445001,1,2005,0.3055555555555556,108
0,445001,1,2006,0.2897196261682243,107
0,445001,1,2007,0.30434782608695654,92
0,445001,1,2008,0.015151515151515152,66
0,445001,1,2009,0.42857142857142855,35
0,445001,1,2010,0.1,10
0,445001,1,2011,0,3
0,445001,2,2001,0.14285714285714285,21
0,445001,2,2002,0.3584905660377358,53
0,445001,2,2003,0.04477611940298507,67
0,445001,2,2004,0.09574468085106383,94
0,445001,2,2005,0.28703703703703703,108
0,445001,2,2006,0.16822429906542055,107
0,445001,2,2007,0.2391304347826087,92
0,445001,2,2008,0.13636363636363635,66
0,445001,2,2009,0.37142857142857144,35
0,445001,2,2010,0,10
0,445001,2,2011,0,3
0,445001,3,2001,0,21
0,445001,3,2002,0.32075471698113206,53
0,445001,3,2003,0.1791044776119403,67
0,445001,3,2004,0.06382978723404255,94
0,445001,3,2005,0.07407407407407407,108
0,445001,3,2006,0.2523364485981308,107
0,445001,3,2007,0.22826086956521738,92
0,445001,3,2008,0.10606060606060606,66
0,445001,3,2009,0.3142857142857143,35
0,445001,3,2010,0.2,10
0,445001,3,2011,0,3
0,445001,4,2001,0,21
0,445001,4,2002,0.33962264150943394,53
0,445001,4,2003,0.029850746268656716,67
0,445001,4,2004,0.010638297872340425,94
0,445001,4,2005,0.12037037037037036,108
0,445001,4,2006,0.3364485981308411,107
0,445001,4,2007,0.2608695652173913,92
0,445001,4,2008,0.09090909090909091,66
0,445001,4,2009,0.37142857142857144,35
0,445001,4,2010,0,10
0,445001,4,2011,0,3
0,445001,5,2001,0.38095238095238093,21
0,445001,5,2002,0.1509433962264151,53
0,445001,5,2003,0.19402985074626866,67
0,445001,5,2004,0.0425531914893617,94
0,445001,5,2005,0.17592592592592593,108
0,445001,5,2006,0.24299065420560748,107
0,445001,5,2007,0.29347826086956524,92
0,445001,5,2008,0.12121212121212122,66
0,445001,5,2009,0.45714285714285713,35
0,445001,5,2010,0.2,10
0,445001,5,2011,0,3
0,450001,1,2001,0.09523809523809523,21
0,450001,1,2002,0.39622641509433965,53
0,450001,1,2003,0.11940298507462686,67
0,450001,1,2004,0.010638297872340425,94
0,450001,1,2005,0.3055555555555556,108
0,450001,1,2006,0.2897196261682243,107
0,450001,1,2007,0.11956521739130435,92
0,450001,1,2008,0.07575757575757576,66
0,450001,1,2009,0.5142857142857142,35
0,450001,1,2010,0.2,10
0,450001,1,2011,0,3
0,450001,2,2001,0,21
0,450001,2,2002,0.2830188679245283,53
0,450001,2,2003,0.029850746268656716,67
0,450001,2,2004,0.02127659574468085,94
0,450001,2,2005,0.046296296296296294,108
0,450001,2,2006,0.3644859813084112,107
0,450001,2,2007,0.29347826086956524,92
0,450001,2,2008,0.07575757575757576,66
0,450001,2,2009,0.42857142857142855,35
0,450001,2,2010,0.1,10
0,450001,2,2011,0,3
0,450001,3,2001,0.42857142857142855,21
0,450001,3,2002,0.24528301886792453,53
0,450001,3,2003,0.029850746268656716,67
0,450001,3,2004,0.06382978723404255,94
0,450001,3,2005,0.12037037037037036,108
0,450001,3,2006,0.34579439252336447,107
0,450001,3,2007,0.14130434782608695,92
0,450001,3,2008,0.09090909090909091,66
0,450001,3,2009,0.2857142857142857,35
0,450001,3,2010,0.2,10
0,450001,3,2011,0,3
0,450001,4,2001,0.38095238095238093,21
0,450001,4,2002,0.33962264150943394,53
0,450001,4,2003,0.04477611940298507,67
0,450001,4,2004,0.07446808510638298,94
0,450001,4,2005,0.037037037037037035,108
0,450001,4,2006,0.24299065420560748,107
0,450001,4,2007,0.30434782608695654,92
0,450001,4,2008,0.06060606060606061,66
0,450001,4,2009,0.5142857142857142,35
0,450001,4,2010,0.2,10
0,450001,4,2011,0,3
0,450001,5,2001,0.23809523809523808,21
0,450001,5,2002,0.39622641509433965,53
0,450001,5,2003,0,67
0,450001,5,2004,0.02127659574468085,94
0,450001,5,2005,0.19444444444444445,108
0,450001,5,2006,0.3364485981308411,107
0,450001,5,2007,0.20652173913043478,92
0,450001,5,2008,0.16666666666666666,66
0,450001,5,2009,0.42857142857142855,35
0,450001,5,2010,0.2,10
0,450001,5,2011,0,3
0,455001,1,2001,0.047619047619047616,21
0,455001,1,2002,0.37735849056603776,53
0,455001,1,2003,0.07462686567164178,67
0,455001,1,2004,0.02127659574468085,94
0,455001,1,2005,0.10185185185185185,108
0,455001,1,2006,0.3177570093457944,107
0,455001,1,2007,0.18478260869565216,92
0,455001,1,2008,0.030303030303030304,66
0,455001,1,2009,0.4857142857142857,35
0,455001,1,2010,0,10
0,455001,1,2011,0.3333333333333333,3
0,455001,2,2001,0,21
0,455001,2,2002,0.3584905660377358,53
0,455001,2,2003,0.2835820895522388,67
0,455001,2,2004,0.010638297872340425,94
0,455001,2,2005,0.08333333333333333,108
0,455001,2,2006,0.32710280373831774,107
0,455001,2,2007,0.18478260869565216,92
0,455001,2,2008,0.10606060606060606,66
0,455001,2,2009,0.34285714285714286,35
0,455001,2,2010,0,10
0,455001,2,2011,0,3
0,455001,3,2001,0.047619047619047616,21
0,455001,3,2002,0.39622641509433965,53
0,455001,3,2003,0.14925373134328357,67
0,455001,3,2004,0.02127659574468085,94
0,455001,3,2005,0.14814814814814814,108
0,455001,3,2006,0.29906542056074764,107
0,455001,3,2007,0.33695652173913043,92
0,455001,3,2008,0.015151515151515152,66
0,455001,3,2009,0.4,35
0,455001,3,2010,0.1,10
0,455001,3,2011,0,3
0,455001,4,2001,0,21
0,455001,4,2002,0.20754716981132076,53
0,455001,4,2003,0.08955223880597014,67
0,455001,4,2004,0.06382978723404255,94
0,455001,4,2005,0.26851851851851855,108
0,455001,4,2006,0.2616822429906542,107
0,455001,4,2007,0.32608695652173914,92
0,455001,4,2008,0.09090909090909091,66
0,455001,4,2009,0.4,35
0,455001,4,2010,0.2,10
0,455001,4,2011,0,3
0,455001,5,2001,0.38095238095238093,21
0,455001,5,2002,0.4339622641509434,53
0,455001,5,2003,0.029850746268656716,67
0,455001,5,2004,0.0425531914893617,94
0,455001,5,2005,0.19444444444444445,108
0,455001,5,2006,0.22429906542056074,107
0,455001,5,2007,0.2608695652173913,92
0,455001,5,2008,0.12121212121212122,66
0,455001,5,2009,0.45714285714285713,35
0,455001,5,2010,0,10
0,455001,5,2011,0,3
0,460001,1,2001,0.23809523809523808,21
0,460001,1,2002,0.07547169811320754,53
0,460001,1,2003,0.29850746268656714,67
0,460001,1,2004,0,94
0,460001,1,2005,0.19444444444444445,108
0,460001,1,2006,0.11214953271028037,107
0,460001,1,2007,0.21739130434782608,92
0,460001,1,2008,0.06060606060606061,66
0,460001,1,2009,0.42857142857142855,35
0,460001,1,2010,0,10
0,460001,1,2011,0,3
0,460001,2,2001,0.2857142857142857,21
0,460001,2,2002,0.20754716981132076,53
0,460001,2,2003,0.1044776119402985,67
0,460001,2,2004,0.1276595744680851,94
0,460001,2,2005,0,108
0,460001,2,2006,0.308411214953271,107
0,460001,2,2007,0.29347826086956524,92
0,460001,2,2008,0.015151515151515152,66
0,460001,2,2009,0.37142857142857144,35
0,460001,2,2010,0.2,10
0,460001,2,2011,0,3
0,460001,3,2001,0.09523809523809523,21
0,460001,3,2002,0.24528301886792453,53
0,460001,3,2003,0.014925373134328358,67
0,460001,3,2004,0.20212765957446807,94
0,460001,3,2005,0.25,108
0,460001,3,2006,0.14953271028037382,107
0,460001,3,2007,0.21739130434782608,92
0,460001,3,2008,0.06060606060606061,66
0,460001,3,2009,0.5142857142857142,35
0,460001,3,2010,0,10
0,460001,3,2011,0.3333333333333333,3
0,460001,4,2001,0.38095238095238093,21
0,460001,4,2002,0.41509433962264153,53
0,460001,4,2003,0.029850746268656716,67
0,460001,4,2004,0.2553191489361702,94
0,460001,4,2005,0.26851851851851855,108
0,460001,4,2006,0.205607476635514,107
0,460001,4,2007,0.2826086956521739,92
0,460001,4,2008,0.06060606060606061,66
0,460001,4,2009,0.5428571428571428,35
0,460001,4,2010,0,10
0,460001,4,2011,0,3
0,460001,5,2001,0.09523809523809523,21
0,460001,5,2002,0.37735849056603776,53
0,460001,5,2003,0,67
0,460001,5,2004,0,94
0,460001,5,2005,0.28703703703703703,108
0,460001,5,2006,0.2616822429906542,107
0,460001,5,2007,0.13043478260869565,92
0,460001,5,2008,0.15151515151515152,66
0,460001,5,2009,0.3142857142857143,35
0,460001,5,2010,0,10
0,460001,5,2011,0,3
0,465001,1,2001,0.14285714285714285,21
0,465001,1,2002,0.32075471698113206,53
0,465001,1,2003,0,67
0,465001,1,2004,0.05319148936170213,94
0,465001,1,2005,0.25925925925925924,108
0,465001,1,2006,0.2336448598130841,107
0,465001,1,2007,0.1956521739130435,92
0,465001,1,2008,0.045454545454545456,66
0,465001,1,2009,0.5428571428571428,35
0,465001,1,2010,0.1,10
0,465001,1,2011,0,3
